"","EG_node1","EG_node2","Source"
"31723","100132074","11345","metabosignal"
"31724","2308","11345","metabosignal"
"31725","9140","11345","metabosignal"
"31726","441925","11345","metabosignal"
"31727","8678","11345","metabosignal"
"31728","55054","11345","metabosignal"
"31729","9474","11345","metabosignal"
"31730","23710","4303","metabosignal"
"31731","23710","2309","metabosignal"
"31732","23710","100132074","metabosignal"
"31733","2308","23710","metabosignal"
"31734","23710","9140","metabosignal"
"31735","23710","441925","metabosignal"
"31736","23710","8678","metabosignal"
"31737","23710","55054","metabosignal"
"31738","23710","9474","metabosignal"
"31739","4303","6648","metabosignal"
"31740","2309","6648","metabosignal"
"31741","100132074","6648","metabosignal"
"31742","2308","6648","metabosignal"
"31743","4303","5896","metabosignal"
"31744","2309","5896","metabosignal"
"31745","100132074","5896","metabosignal"
"31746","2308","5896","metabosignal"
"31747","4303","5897","metabosignal"
"31748","2309","5897","metabosignal"
"31749","100132074","5897","metabosignal"
"31750","2308","5897","metabosignal"
"31751","4303","114907","metabosignal"
"31752","2309","114907","metabosignal"
"31753","100132074","114907","metabosignal"
"31754","2308","114907","metabosignal"
"31755","4303","26260","metabosignal"
"31756","2309","26260","metabosignal"
"31757","100132074","26260","metabosignal"
"31758","2308","26260","metabosignal"
"31759","4301","1500","metabosignal"
"31760","83593","3684","metabosignal"
"31761","5587","3684","metabosignal"
"31762","10636","3684","metabosignal"
"31763","83593","3688","metabosignal"
"31764","5587","3688","metabosignal"
"31765","7057","3688","metabosignal"
"31766","10636","3688","metabosignal"
"31767","10319","3688","metabosignal"
"31768","1101","3688","metabosignal"
"31769","1277","3688","metabosignal"
"31770","1278","3688","metabosignal"
"31771","1280","3688","metabosignal"
"31772","1282","3688","metabosignal"
"31773","1284","3688","metabosignal"
"31774","1285","3688","metabosignal"
"31775","1286","3688","metabosignal"
"31776","1287","3688","metabosignal"
"31777","1288","3688","metabosignal"
"31778","1292","3688","metabosignal"
"31779","1293","3688","metabosignal"
"31780","1297","3688","metabosignal"
"31781","1298","3688","metabosignal"
"31782","1299","3688","metabosignal"
"31783","1311","3688","metabosignal"
"31784","131873","3688","metabosignal"
"31785","22798","3688","metabosignal"
"31786","2335","3688","metabosignal"
"31787","256076","3688","metabosignal"
"31788","284217","3688","metabosignal"
"31789","3371","3688","metabosignal"
"31790","3381","3688","metabosignal"
"31791","3908","3688","metabosignal"
"31792","3909","3688","metabosignal"
"31793","3910","3688","metabosignal"
"31794","3911","3688","metabosignal"
"31795","3912","3688","metabosignal"
"31796","3913","3688","metabosignal"
"31797","3914","3688","metabosignal"
"31798","3915","3688","metabosignal"
"31799","3918","3688","metabosignal"
"31800","5649","3688","metabosignal"
"31801","63923","3688","metabosignal"
"31802","6696","3688","metabosignal"
"31803","7058","3688","metabosignal"
"31804","7059","3688","metabosignal"
"31805","7060","3688","metabosignal"
"31806","7143","3688","metabosignal"
"31807","7148","3688","metabosignal"
"31808","7448","3688","metabosignal"
"31809","7450","3688","metabosignal"
"31810","83593","3689","metabosignal"
"31811","5587","3689","metabosignal"
"31812","10636","3689","metabosignal"
"31813","10413","3689","metabosignal"
"31814","25937","3689","metabosignal"
"31815","163688","57118","metabosignal"
"31816","801","57118","metabosignal"
"31817","805","57118","metabosignal"
"31818","808","57118","metabosignal"
"31819","810","57118","metabosignal"
"31820","163688","57172","metabosignal"
"31821","801","57172","metabosignal"
"31822","805","57172","metabosignal"
"31823","808","57172","metabosignal"
"31824","810","57172","metabosignal"
"31825","8536","163688","metabosignal"
"31826","8536","801","metabosignal"
"31827","8536","805","metabosignal"
"31828","8536","808","metabosignal"
"31829","8536","810","metabosignal"
"31830","29110","5966","metabosignal"
"31831","283455","8315","metabosignal"
"31832","8315","8844","metabosignal"
"31833","54518","7094","metabosignal"
"31834","54518","83660","metabosignal"
"31835","60","140465","metabosignal"
"31836","71","140465","metabosignal"
"31837","340156","140465","metabosignal"
"31838","85366","140465","metabosignal"
"31839","91807","140465","metabosignal"
"31840","4659","140465","metabosignal"
"31841","5499","140465","metabosignal"
"31842","5500","140465","metabosignal"
"31843","5501","140465","metabosignal"
"31844","54776","140465","metabosignal"
"31845","4637","60","metabosignal"
"31846","4637","71","metabosignal"
"31847","4637","340156","metabosignal"
"31848","4637","85366","metabosignal"
"31849","4637","91807","metabosignal"
"31850","4659","4637","metabosignal"
"31851","4637","5499","metabosignal"
"31852","4637","5500","metabosignal"
"31853","4637","5501","metabosignal"
"31854","4637","54776","metabosignal"
"31855","2776","3759","metabosignal"
"31856","2776","3761","metabosignal"
"31857","3768","2776","metabosignal"
"31858","2776","3770","metabosignal"
"31859","7057","22801","metabosignal"
"31860","10319","22801","metabosignal"
"31861","1101","22801","metabosignal"
"31862","1277","22801","metabosignal"
"31863","1278","22801","metabosignal"
"31864","1280","22801","metabosignal"
"31865","1282","22801","metabosignal"
"31866","1284","22801","metabosignal"
"31867","1285","22801","metabosignal"
"31868","1286","22801","metabosignal"
"31869","1287","22801","metabosignal"
"31870","1288","22801","metabosignal"
"31871","1292","22801","metabosignal"
"31872","1293","22801","metabosignal"
"31873","1297","22801","metabosignal"
"31874","1298","22801","metabosignal"
"31875","1299","22801","metabosignal"
"31876","1311","22801","metabosignal"
"31877","131873","22801","metabosignal"
"31878","22798","22801","metabosignal"
"31879","2335","22801","metabosignal"
"31880","256076","22801","metabosignal"
"31881","284217","22801","metabosignal"
"31882","3371","22801","metabosignal"
"31883","3381","22801","metabosignal"
"31884","3908","22801","metabosignal"
"31885","3909","22801","metabosignal"
"31886","3910","22801","metabosignal"
"31887","3911","22801","metabosignal"
"31888","3912","22801","metabosignal"
"31889","3913","22801","metabosignal"
"31890","3914","22801","metabosignal"
"31891","3915","22801","metabosignal"
"31892","3918","22801","metabosignal"
"31893","5649","22801","metabosignal"
"31894","63923","22801","metabosignal"
"31895","6696","22801","metabosignal"
"31896","7058","22801","metabosignal"
"31897","7059","22801","metabosignal"
"31898","7060","22801","metabosignal"
"31899","7143","22801","metabosignal"
"31900","7148","22801","metabosignal"
"31901","7448","22801","metabosignal"
"31902","7450","22801","metabosignal"
"31903","7057","3655","metabosignal"
"31904","10319","3655","metabosignal"
"31905","1101","3655","metabosignal"
"31906","1277","3655","metabosignal"
"31907","1278","3655","metabosignal"
"31908","1280","3655","metabosignal"
"31909","1282","3655","metabosignal"
"31910","1284","3655","metabosignal"
"31911","1285","3655","metabosignal"
"31912","1286","3655","metabosignal"
"31913","1287","3655","metabosignal"
"31914","1288","3655","metabosignal"
"31915","1292","3655","metabosignal"
"31916","1293","3655","metabosignal"
"31917","1297","3655","metabosignal"
"31918","1298","3655","metabosignal"
"31919","1299","3655","metabosignal"
"31920","1311","3655","metabosignal"
"31921","131873","3655","metabosignal"
"31922","22798","3655","metabosignal"
"31923","2335","3655","metabosignal"
"31924","256076","3655","metabosignal"
"31925","284217","3655","metabosignal"
"31926","3371","3655","metabosignal"
"31927","3381","3655","metabosignal"
"31928","3908","3655","metabosignal"
"31929","3909","3655","metabosignal"
"31930","3910","3655","metabosignal"
"31931","3911","3655","metabosignal"
"31932","3912","3655","metabosignal"
"31933","3913","3655","metabosignal"
"31934","3914","3655","metabosignal"
"31935","3915","3655","metabosignal"
"31936","3918","3655","metabosignal"
"31937","5649","3655","metabosignal"
"31938","63923","3655","metabosignal"
"31939","6696","3655","metabosignal"
"31940","7058","3655","metabosignal"
"31941","7059","3655","metabosignal"
"31942","7060","3655","metabosignal"
"31943","7143","3655","metabosignal"
"31944","7148","3655","metabosignal"
"31945","7448","3655","metabosignal"
"31946","7450","3655","metabosignal"
"31947","7057","3672","metabosignal"
"31948","10319","3672","metabosignal"
"31949","1101","3672","metabosignal"
"31950","1277","3672","metabosignal"
"31951","1278","3672","metabosignal"
"31952","1280","3672","metabosignal"
"31953","1282","3672","metabosignal"
"31954","1284","3672","metabosignal"
"31955","1285","3672","metabosignal"
"31956","1286","3672","metabosignal"
"31957","1287","3672","metabosignal"
"31958","1288","3672","metabosignal"
"31959","1292","3672","metabosignal"
"31960","1293","3672","metabosignal"
"31961","1297","3672","metabosignal"
"31962","1298","3672","metabosignal"
"31963","1299","3672","metabosignal"
"31964","1311","3672","metabosignal"
"31965","131873","3672","metabosignal"
"31966","22798","3672","metabosignal"
"31967","2335","3672","metabosignal"
"31968","256076","3672","metabosignal"
"31969","284217","3672","metabosignal"
"31970","3371","3672","metabosignal"
"31971","3381","3672","metabosignal"
"31972","3908","3672","metabosignal"
"31973","3909","3672","metabosignal"
"31974","3910","3672","metabosignal"
"31975","3911","3672","metabosignal"
"31976","3912","3672","metabosignal"
"31977","3913","3672","metabosignal"
"31978","3914","3672","metabosignal"
"31979","3915","3672","metabosignal"
"31980","3918","3672","metabosignal"
"31981","5649","3672","metabosignal"
"31982","63923","3672","metabosignal"
"31983","6696","3672","metabosignal"
"31984","7058","3672","metabosignal"
"31985","7059","3672","metabosignal"
"31986","7060","3672","metabosignal"
"31987","7143","3672","metabosignal"
"31988","7148","3672","metabosignal"
"31989","7448","3672","metabosignal"
"31990","7450","3672","metabosignal"
"31991","7057","3673","metabosignal"
"31992","10319","3673","metabosignal"
"31993","1101","3673","metabosignal"
"31994","1277","3673","metabosignal"
"31995","1278","3673","metabosignal"
"31996","1280","3673","metabosignal"
"31997","1282","3673","metabosignal"
"31998","1284","3673","metabosignal"
"31999","1285","3673","metabosignal"
"32000","1286","3673","metabosignal"
"32001","1287","3673","metabosignal"
"32002","1288","3673","metabosignal"
"32003","1292","3673","metabosignal"
"32004","1293","3673","metabosignal"
"32005","1297","3673","metabosignal"
"32006","1298","3673","metabosignal"
"32007","1299","3673","metabosignal"
"32008","1311","3673","metabosignal"
"32009","131873","3673","metabosignal"
"32010","22798","3673","metabosignal"
"32011","2335","3673","metabosignal"
"32012","256076","3673","metabosignal"
"32013","284217","3673","metabosignal"
"32014","3371","3673","metabosignal"
"32015","3381","3673","metabosignal"
"32016","3908","3673","metabosignal"
"32017","3909","3673","metabosignal"
"32018","3910","3673","metabosignal"
"32019","3911","3673","metabosignal"
"32020","3912","3673","metabosignal"
"32021","3913","3673","metabosignal"
"32022","3914","3673","metabosignal"
"32023","3915","3673","metabosignal"
"32024","3918","3673","metabosignal"
"32025","5649","3673","metabosignal"
"32026","63923","3673","metabosignal"
"32027","6696","3673","metabosignal"
"32028","7058","3673","metabosignal"
"32029","7059","3673","metabosignal"
"32030","7060","3673","metabosignal"
"32031","7143","3673","metabosignal"
"32032","7148","3673","metabosignal"
"32033","7448","3673","metabosignal"
"32034","7450","3673","metabosignal"
"32035","7057","3675","metabosignal"
"32036","10319","3675","metabosignal"
"32037","1101","3675","metabosignal"
"32038","1277","3675","metabosignal"
"32039","1278","3675","metabosignal"
"32040","1280","3675","metabosignal"
"32041","1282","3675","metabosignal"
"32042","1284","3675","metabosignal"
"32043","1285","3675","metabosignal"
"32044","1286","3675","metabosignal"
"32045","1287","3675","metabosignal"
"32046","1288","3675","metabosignal"
"32047","1292","3675","metabosignal"
"32048","1293","3675","metabosignal"
"32049","1297","3675","metabosignal"
"32050","1298","3675","metabosignal"
"32051","1299","3675","metabosignal"
"32052","1311","3675","metabosignal"
"32053","131873","3675","metabosignal"
"32054","22798","3675","metabosignal"
"32055","2335","3675","metabosignal"
"32056","256076","3675","metabosignal"
"32057","284217","3675","metabosignal"
"32058","3371","3675","metabosignal"
"32059","3381","3675","metabosignal"
"32060","3908","3675","metabosignal"
"32061","3909","3675","metabosignal"
"32062","3910","3675","metabosignal"
"32063","3911","3675","metabosignal"
"32064","3912","3675","metabosignal"
"32065","3913","3675","metabosignal"
"32066","3914","3675","metabosignal"
"32067","3915","3675","metabosignal"
"32068","3918","3675","metabosignal"
"32069","5649","3675","metabosignal"
"32070","63923","3675","metabosignal"
"32071","6696","3675","metabosignal"
"32072","7058","3675","metabosignal"
"32073","7059","3675","metabosignal"
"32074","7060","3675","metabosignal"
"32075","7143","3675","metabosignal"
"32076","7148","3675","metabosignal"
"32077","7448","3675","metabosignal"
"32078","7450","3675","metabosignal"
"32079","7057","3676","metabosignal"
"32080","10319","3676","metabosignal"
"32081","1101","3676","metabosignal"
"32082","1277","3676","metabosignal"
"32083","1278","3676","metabosignal"
"32084","1280","3676","metabosignal"
"32085","1282","3676","metabosignal"
"32086","1284","3676","metabosignal"
"32087","1285","3676","metabosignal"
"32088","1286","3676","metabosignal"
"32089","1287","3676","metabosignal"
"32090","1288","3676","metabosignal"
"32091","1292","3676","metabosignal"
"32092","1293","3676","metabosignal"
"32093","1297","3676","metabosignal"
"32094","1298","3676","metabosignal"
"32095","1299","3676","metabosignal"
"32096","1311","3676","metabosignal"
"32097","131873","3676","metabosignal"
"32098","22798","3676","metabosignal"
